Metadata_pert_name,mode,Preprocessing,Cell type,mAP,p_value,p < 0.05,markers,-log10(mAP p-value)
EZH2-1,"same plate, different well",MAD robustize,ES2,0.2602669675715588,0.006100348852355967,True,p<0.05,2.2146453288710086
EZH2-1,"same plate, different well",MAD robustize,HCC44,0.4406084656084656,5.424548883137576e-05,True,p<0.05,4.265636372817733
EZH2-1,"same plate, different well",Standardize,A549,0.030570270760585383,0.1711365007872398,False,p>=0.05,0.7666573522364599
EZH2-1,"same plate, different well",Standardize,ES2,0.21861809166944388,0.00849558002977108,True,p<0.05,2.070806964631375
EZH2-1,"same plate, different well",Standardize,HCC44,0.13736763584152198,0.0027181123005722537,True,p<0.05,2.5657326040747104
EZH2-2,"different plate, different well",MAD robustize,A549,0.024592394849731764,0.2240754684820192,False,p>=0.05,0.649605686910092
EZH2-2,"different plate, different well",MAD robustize,ES2,0.2792824074074074,0.000843593572232341,True,p<0.05,3.073866738030062
EZH2-2,"different plate, different well",MAD robustize,HCC44,0.05105847818568171,0.09722682820742157,False,p>=0.05,1.0122138818351172
EZH2-2,"different plate, different well",Standardize,A549,0.014150155005025228,0.6576335569903611,False,p>=0.05,0.1820160342090132
EZH2-2,"different plate, different well",Standardize,ES2,0.04263207601958893,0.10131669669962867,False,p>=0.05,0.9943189782627551
EZH2-2,"different plate, different well",Standardize,HCC44,0.024508304564733158,0.3496601785939572,False,p>=0.05,0.4563538249445539
EZH2-2,"different plate, same well",MAD robustize,A549,0.2013030758738661,0.006996611362207077,True,p<0.05,2.1551122489886034
EZH2-2,"different plate, same well",MAD robustize,ES2,0.2620144110275689,0.0005709581445181696,True,p<0.05,3.24339572760539
EZH2-2,"different plate, same well",MAD robustize,HCC44,0.09178502656763526,0.0072870454870679075,True,p<0.05,2.1374485195213255
EZH2-2,"different plate, same well",Standardize,A549,0.04168001178375392,0.09437967868138702,False,p>=0.05,1.0251215055599068
EZH2-2,"different plate, same well",Standardize,ES2,0.03804599273030886,0.08800654211838871,False,p>=0.05,1.0554850426190292
EZH2-2,"different plate, same well",Standardize,HCC44,0.027362384488370983,0.15979135419980967,False,p>=0.05,0.7964467226746759
EZH2-2,"same plate, different well",MAD robustize,A549,0.015526265782004929,0.5997235161979989,False,p>=0.05,0.22204892138935114
EZH2-2,"same plate, different well",MAD robustize,ES2,0.1671697634947109,0.004298291660794845,True,p<0.05,2.3667041187710054
EZH2-2,"same plate, different well",MAD robustize,HCC44,0.20732900287641862,0.006748790112252393,True,p<0.05,2.1707740782311142
EZH2-2,"same plate, different well",Standardize,A549,0.017324545556494566,0.49563110018953827,False,p>=0.05,0.3048414500422778
EZH2-2,"same plate, different well",Standardize,ES2,0.09759256140818444,0.012075109372441302,True,p<0.05,1.918108926859464
EZH2-2,"same plate, different well",Standardize,HCC44,0.17903830622922964,0.009095961777691553,True,p<0.05,2.0411513732733253
GLS-1,"different plate, different well",MAD robustize,A549,0.061662130989671125,0.09017147295069139,False,p>=0.05,1.0449308360682013
GLS-1,"different plate, different well",MAD robustize,ES2,0.16615670154342302,0.0025289332863546077,True,p<0.05,2.597062627259082
GLS-1,"different plate, different well",MAD robustize,HCC44,0.10696936961689126,0.006775654154514029,True,p<0.05,2.169048769533804
GLS-1,"different plate, different well",Standardize,A549,0.01745595034973065,0.45905307305072096,False,p>=0.05,0.3381371009538074
GLS-1,"different plate, different well",Standardize,ES2,0.016517790930287247,0.4370883239940383,False,p>=0.05,0.35943079472903444
GLS-1,"different plate, different well",Standardize,HCC44,0.04523189549222773,0.05371502879076801,False,p>=0.05,1.269904187154452
GLS-1,"different plate, same well",MAD robustize,A549,0.08825407351396301,0.05480679420487435,False,p>=0.05,1.2611656002239293
GLS-1,"different plate, same well",MAD robustize,ES2,0.21494500026500854,0.0009020603306985501,True,p<0.05,3.044764415436699
GLS-1,"different plate, same well",MAD robustize,HCC44,0.18128291055922632,0.0022912365547697955,True,p<0.05,2.639930070510433
GLS-1,"different plate, same well",Standardize,A549,0.02019637506022538,0.3094284327403738,False,p>=0.05,0.5094397823790305
GLS-1,"different plate, same well",Standardize,ES2,0.026412887093438354,0.1796292057479154,False,p>=0.05,0.7456230503860185
GLS-1,"different plate, same well",Standardize,HCC44,0.06750597386036067,0.025950615625438794,True,p<0.05,1.5858523349423193
GLS-1,"same plate, different well",MAD robustize,A549,0.3022111184658739,0.0003503201976214604,True,p<0.05,3.4555348228231084
GLS-1,"same plate, different well",MAD robustize,ES2,0.17992078344228882,0.0011620974860656976,True,p<0.05,2.934757438310117
GLS-1,"same plate, different well",MAD robustize,HCC44,0.23063914630410795,0.0007448727887642939,True,p<0.05,3.127917890815542
GLS-1,"same plate, different well",Standardize,A549,0.39046079253919475,0.00010204927922360361,True,p<0.05,3.9911900583689506
GLS-1,"same plate, different well",Standardize,ES2,0.3945356341189674,0.00010204927922360361,True,p<0.05,3.9911900583689506
GLS-1,"same plate, different well",Standardize,HCC44,0.36041666666666666,0.00015300324313389775,True,p<0.05,3.815299363559993
GLS-2,"different plate, different well",MAD robustize,A549,0.2991898148148148,0.0004664666494069536,True,p<0.05,3.3311794012128524
GLS-2,"different plate, different well",MAD robustize,ES2,0.04333702192445518,0.06883628065690654,False,p>=0.05,1.1621826033912448
GLS-2,"different plate, different well",MAD robustize,HCC44,0.13647116640789383,0.00722050887982935,True,p<0.05,2.141432193578032
GLS-2,"different plate, different well",Standardize,A549,0.08454815575761108,0.013239765820977191,True,p<0.05,1.8781196964338425
GLS-2,"different plate, different well",Standardize,ES2,0.016670487885645808,0.47129256169040207,False,p>=0.05,0.3267094145631001
GLS-2,"different plate, different well",Standardize,HCC44,0.07413763997621688,0.02405770204407124,True,p<0.05,1.6187458581782705
GLS-2,"different plate, same well",MAD robustize,A549,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
GLS-2,"different plate, same well",MAD robustize,ES2,0.1275250041286239,0.05914182780556729,False,p>=0.05,1.228105257530475
GLS-2,"different plate, same well",MAD robustize,HCC44,0.057341084407403216,0.03402101138323851,True,p<0.05,1.468252779740774
GLS-2,"different plate, same well",Standardize,A549,0.4785774410774411,3.4246162507829456e-05,True,p<0.05,4.465388086800664
GLS-2,"different plate, same well",Standardize,ES2,0.01440996788524212,0.5955770571019725,False,p>=0.05,0.22506204054700468
GLS-2,"different plate, same well",Standardize,HCC44,0.06623646070676319,0.06567032742982087,False,p>=0.05,1.1826308183308023
GLS-2,"same plate, different well",MAD robustize,A549,0.1857813482813483,0.0016021536595244323,True,p<0.05,2.7952958338926615
GLS-2,"same plate, different well",MAD robustize,ES2,0.02924606313402391,0.12864739066223002,False,p>=0.05,0.8905990181010293
GLS-2,"same plate, different well",MAD robustize,HCC44,0.06522025620057058,0.036123329739514015,True,p<0.05,1.442212224558779
GLS-2,"same plate, different well",Standardize,A549,0.1335380698503897,0.0029654426926523634,True,p<0.05,2.5279104643149606
GLS-2,"same plate, different well",Standardize,ES2,0.0739095876653887,0.018040082017946546,True,p<0.05,1.743761492300694
GLS-2,"same plate, different well",Standardize,HCC44,0.2194252901413332,0.01021943069152782,True,p<0.05,1.990573297392571
GPX4-1,"different plate, different well",MAD robustize,A549,0.01859054003985984,0.6256589146284199,False,p>=0.05,0.20366236305988908
GPX4-1,"different plate, different well",MAD robustize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
GPX4-1,"different plate, different well",MAD robustize,HCC44,0.14803464655963258,0.007336624170698022,True,p<0.05,2.1345037277253516
GPX4-1,"different plate, different well",Standardize,A549,0.015253642801158214,0.6306452696842335,False,p>=0.05,0.20021485745680784
GPX4-1,"different plate, different well",Standardize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
GPX4-1,"different plate, different well",Standardize,HCC44,0.16779945865381643,0.02317261446015911,True,p<0.05,1.6350249639845484
GPX4-1,"different plate, same well",MAD robustize,A549,0.14256439333698248,0.05143699494721785,False,p>=0.05,1.2887244117005336
GPX4-1,"different plate, same well",MAD robustize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
GPX4-1,"different plate, same well",MAD robustize,HCC44,0.1251978923853924,0.00851299842505663,True,p<0.05,2.069917446954073
GPX4-1,"different plate, same well",Standardize,A549,0.020937543443486573,0.409100866135644,False,p>=0.05,0.3881696010258683
GPX4-1,"different plate, same well",Standardize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
GPX4-1,"different plate, same well",Standardize,HCC44,0.03515379796984544,0.09525488292189355,False,p>=0.05,1.0211127524326096
GPX4-1,"same plate, different well",MAD robustize,A549,0.01988267785412515,0.3467208498147345,False,p>=0.05,0.4600200415647581
GPX4-1,"same plate, different well",MAD robustize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
GPX4-1,"same plate, different well",MAD robustize,HCC44,0.1364538806755788,0.005086578372045821,True,p<0.05,2.2935742596721163
GPX4-1,"same plate, different well",Standardize,A549,0.0566547589918839,0.04109489542457918,True,p<0.05,1.3862121203773792
GPX4-1,"same plate, different well",Standardize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
GPX4-1,"same plate, different well",Standardize,HCC44,0.07012165051859574,0.029200754560852735,True,p<0.05,1.5346059260385478
GPX4-2,"different plate, different well",MAD robustize,A549,0.016659276552587667,0.4445120938210178,False,p>=0.05,0.3521164187021292
GPX4-2,"different plate, different well",MAD robustize,ES2,0.67879955127939,2.1536825325950484e-07,True,p<0.05,6.666818314270842
GPX4-2,"different plate, different well",MAD robustize,HCC44,0.19676321523304283,0.003910001311791362,True,p<0.05,2.407823096899874
GPX4-2,"different plate, different well",Standardize,A549,0.014431690520113977,0.5834106474977202,False,p>=0.05,0.23402564907902845
GPX4-2,"different plate, different well",Standardize,ES2,0.6847954166502553,2.1536825325950484e-07,True,p<0.05,6.666818314270842
GPX4-2,"different plate, different well",Standardize,HCC44,0.0949458137405691,0.022427830044480342,True,p<0.05,1.6492127435947674
GPX4-2,"different plate, same well",MAD robustize,A549,0.13020022693480104,0.004213113019843452,True,p<0.05,2.3753968904492275
GPX4-2,"different plate, same well",MAD robustize,ES2,0.6915703083466241,2.1536825325950484e-07,True,p<0.05,6.666818314270842
GPX4-2,"different plate, same well",MAD robustize,HCC44,0.1868264411027569,0.0010345390879695825,True,p<0.05,2.985253095748562
GPX4-2,"different plate, same well",Standardize,A549,0.018015097512528336,0.37758315746899673,False,p>=0.05,0.422987386146776
GPX4-2,"different plate, same well",Standardize,ES2,0.7011008704557091,2.1536825325950484e-07,True,p<0.05,6.666818314270842
GPX4-2,"different plate, same well",Standardize,HCC44,0.045165344698255554,0.052897348799300144,False,p>=0.05,1.276566094140388
GPX4-2,"same plate, different well",MAD robustize,A549,0.020768358668499937,0.3959803307053898,False,p>=0.05,0.40232638598930104
GPX4-2,"same plate, different well",MAD robustize,ES2,0.6806231962481962,2.1536825325950484e-07,True,p<0.05,6.666818314270842
GPX4-2,"same plate, different well",MAD robustize,HCC44,0.11768608264553797,0.006575546468214327,True,p<0.05,2.1820681488050435
GPX4-2,"same plate, different well",Standardize,A549,0.033930953894534606,0.10879398498486959,False,p>=0.05,0.9633951153004549
GPX4-2,"same plate, different well",Standardize,ES2,0.6999635103083378,2.1536825325950484e-07,True,p<0.05,6.666818314270842
GPX4-2,"same plate, different well",Standardize,HCC44,0.049236179667159936,0.058346311527570686,False,p>=0.05,1.2339865934978684
HIF1a-1,"different plate, different well",MAD robustize,A549,0.014768192803577988,0.6092439417231762,False,p>=0.05,0.2152087807140645
HIF1a-1,"different plate, different well",MAD robustize,ES2,0.015364135897517986,0.49627931598993297,False,p>=0.05,0.30427382502155553
HIF1a-1,"different plate, different well",MAD robustize,HCC44,0.017463410943039936,0.4269425928315538,False,p>=0.05,0.369630516760852
HIF1a-1,"different plate, different well",Standardize,A549,0.011093414349005704,0.8343073154757938,False,p>=0.05,0.07867394836530794
HIF1a-1,"different plate, different well",Standardize,ES2,0.012180536732410355,0.7524391935083672,False,p>=0.05,0.12352859073849969
HIF1a-1,"different plate, different well",Standardize,HCC44,0.018162673709406194,0.36060067935787,False,p>=0.05,0.4429734594186744
HIF1a-1,"different plate, same well",MAD robustize,A549,0.3158346672002134,0.0001941022052168698,True,p<0.05,3.7119695305154106
HIF1a-1,"different plate, same well",MAD robustize,ES2,0.4144429528302054,3.3011066852848554e-05,True,p<0.05,4.481340439898161
HIF1a-1,"different plate, same well",MAD robustize,HCC44,0.3354409819483348,0.00011626925554619576,True,p<0.05,3.9345351082448867
HIF1a-1,"different plate, same well",Standardize,A549,0.10250851900628703,0.007957299491903592,True,p<0.05,2.0992342959249237
HIF1a-1,"different plate, same well",Standardize,ES2,0.29815034802731954,0.00018337339692485767,True,p<0.05,3.7366636697934137
HIF1a-1,"different plate, same well",Standardize,HCC44,0.4096273758545564,5.424548883137591e-05,True,p<0.05,4.265636372817731
HIF1a-1,"same plate, different well",MAD robustize,A549,0.012607569291894249,0.7960547553389183,False,p>=0.05,0.09905705899135632
HIF1a-1,"same plate, different well",MAD robustize,ES2,0.013881746746196874,0.6215234915613124,False,p>=0.05,0.20654245179684838
HIF1a-1,"same plate, different well",MAD robustize,HCC44,0.016828424535469122,0.45265223005220073,False,p>=0.05,0.34423533567793474
HIF1a-1,"same plate, different well",Standardize,A549,0.01246282239872232,0.7530454918821652,False,p>=0.05,0.12317878704415726
HIF1a-1,"same plate, different well",Standardize,ES2,0.014430513918049092,0.5696392514879345,False,p>=0.05,0.24440009290123174
HIF1a-1,"same plate, different well",Standardize,HCC44,0.016904078966160963,0.42550122533597234,False,p>=0.05,0.37109918491926397
HIF1a-2,"different plate, different well",MAD robustize,A549,0.01622182844709636,0.606920833289898,False,p>=0.05,0.21686795457156488
HIF1a-2,"different plate, different well",MAD robustize,ES2,0.02267811779402951,0.29310489470937945,False,p>=0.05,0.5329769289940979
HIF1a-2,"different plate, different well",MAD robustize,HCC44,0.01649591684108957,0.4500405780020512,False,p>=0.05,0.3467483262071634
HIF1a-2,"different plate, different well",Standardize,A549,0.013746352806099942,0.7342889504510413,False,p>=0.05,0.13413300698794436
HIF1a-2,"different plate, different well",Standardize,ES2,0.01760579340672438,0.44084035201428623,False,p>=0.05,0.3557186594941568
HIF1a-2,"different plate, different well",Standardize,HCC44,0.027957689603548903,0.27951386996984207,False,p>=0.05,0.5535966367868173
HIF1a-2,"different plate, same well",MAD robustize,A549,0.11723198219908748,0.008767632947046657,True,p<0.05,2.057117640019486
HIF1a-2,"different plate, same well",MAD robustize,ES2,0.42215909090909093,7.488452966778607e-05,True,p<0.05,4.125607893567144
HIF1a-2,"different plate, same well",MAD robustize,HCC44,0.3736111111111111,0.00015300324313389775,True,p<0.05,3.815299363559993
HIF1a-2,"different plate, same well",Standardize,A549,0.04381166074288322,0.09830293889508607,False,p>=0.05,1.007433498171531
HIF1a-2,"different plate, same well",Standardize,ES2,0.3364716322705225,0.0001397881903980721,True,p<0.05,3.8545295171568075
HIF1a-2,"different plate, same well",Standardize,HCC44,0.2707346614201753,0.0003030489714838685,True,p<0.05,3.5184871856009714
HIF1a-2,"same plate, different well",MAD robustize,A549,0.02020443002294309,0.3864440708389759,False,p>=0.05,0.412913351638602
HIF1a-2,"same plate, different well",MAD robustize,ES2,0.016943734031702903,0.4511381841016009,False,p>=0.05,0.3456904128871986
HIF1a-2,"same plate, different well",MAD robustize,HCC44,0.014116702299855231,0.5963405859573926,False,p>=0.05,0.2245056322817675
HIF1a-2,"same plate, different well",Standardize,A549,0.02560259497561627,0.30742070660646936,False,p>=0.05,0.5122668835439387
HIF1a-2,"same plate, different well",Standardize,ES2,0.018200474952578993,0.376643506149016,False,p>=0.05,0.424069515999778
HIF1a-2,"same plate, different well",Standardize,HCC44,0.02014798906955194,0.4061784242006393,False,p>=0.05,0.39128314961528354
ITGAV-1,"different plate, different well",MAD robustize,A549,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-1,"different plate, different well",MAD robustize,ES2,0.9166666666666666,4.509712068565129e-09,True,p<0.05,8.345851185622081
ITGAV-1,"different plate, different well",MAD robustize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-1,"different plate, different well",Standardize,A549,0.7814814814814813,6.459118200569214e-06,True,p<0.05,5.189826767882107
ITGAV-1,"different plate, different well",Standardize,ES2,0.9583333333333334,4.509712068565129e-09,True,p<0.05,8.345851185622081
ITGAV-1,"different plate, different well",Standardize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-1,"different plate, same well",MAD robustize,A549,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-1,"different plate, same well",MAD robustize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-1,"different plate, same well",MAD robustize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-1,"different plate, same well",Standardize,A549,0.6819444444444445,6.459118200569214e-06,True,p<0.05,5.189826767882107
ITGAV-1,"different plate, same well",Standardize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-1,"different plate, same well",Standardize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-1,"same plate, different well",MAD robustize,A549,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-1,"same plate, different well",MAD robustize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-1,"same plate, different well",MAD robustize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-1,"same plate, different well",Standardize,A549,0.8448412698412698,2.1536825325950484e-07,True,p<0.05,6.666818314270842
ITGAV-1,"same plate, different well",Standardize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-1,"same plate, different well",Standardize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-2,"different plate, different well",MAD robustize,A549,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-2,"different plate, different well",MAD robustize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-2,"different plate, different well",MAD robustize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-2,"different plate, different well",Standardize,A549,0.8624999999999999,2.1536825325950484e-07,True,p<0.05,6.666818314270842
ITGAV-2,"different plate, different well",Standardize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-2,"different plate, different well",Standardize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-2,"different plate, same well",MAD robustize,A549,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-2,"different plate, same well",MAD robustize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-2,"different plate, same well",MAD robustize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-2,"different plate, same well",Standardize,A549,0.8842592592592592,2.1536825325950484e-07,True,p<0.05,6.666818314270842
ITGAV-2,"different plate, same well",Standardize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-2,"different plate, same well",Standardize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-2,"same plate, different well",MAD robustize,A549,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-2,"same plate, different well",MAD robustize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-2,"same plate, different well",MAD robustize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-2,"same plate, different well",Standardize,A549,0.9027777777777777,2.1536825325950484e-07,True,p<0.05,6.666818314270842
ITGAV-2,"same plate, different well",Standardize,ES2,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
ITGAV-2,"same plate, different well",Standardize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
JAK3-1,"different plate, different well",MAD robustize,A549,0.06352069209326243,0.04220125701586263,True,p<0.05,1.374674612855332
JAK3-1,"different plate, different well",MAD robustize,ES2,0.023035027126486432,0.23750299521079704,False,p>=0.05,0.624330909006193
JAK3-1,"different plate, different well",MAD robustize,HCC44,0.06155308453527245,0.03496229142646261,True,p<0.05,1.4564001114708005
JAK3-1,"different plate, different well",Standardize,A549,0.02002737289621526,0.3442592849115589,False,p>=0.05,0.4631143376898437
JAK3-1,"different plate, different well",Standardize,ES2,0.012905682103999906,0.676404652021464,False,p>=0.05,0.16979341417260457
JAK3-1,"different plate, different well",Standardize,HCC44,0.02410859644281865,0.39012650386528297,False,p>=0.05,0.4087945441987414
JAK3-1,"different plate, same well",MAD robustize,A549,0.2048641260634234,0.0014002544417814373,True,p<0.05,2.8537930410208654
JAK3-1,"different plate, same well",MAD robustize,ES2,0.24429430334818805,0.0007453283551418375,True,p<0.05,3.1276523562319984
JAK3-1,"different plate, same well",MAD robustize,HCC44,0.42708722377840025,5.2509174782957016e-05,True,p<0.05,4.279764806889562
JAK3-1,"different plate, same well",Standardize,A549,0.09896404842703448,0.017934934582853078,True,p<0.05,1.7463002030614878
JAK3-1,"different plate, same well",Standardize,ES2,0.08574380787052442,0.017956269126008305,True,p<0.05,1.7457838940776664
JAK3-1,"different plate, same well",Standardize,HCC44,0.22439304116935696,0.0033184387903678,True,p<0.05,2.479066188644409
JAK3-1,"same plate, different well",MAD robustize,A549,0.01316822882777142,0.6438016056849991,False,p>=0.05,0.19124794448907384
JAK3-1,"same plate, different well",MAD robustize,ES2,0.022331140637948842,0.3818896881433539,False,p>=0.05,0.4180620683690286
JAK3-1,"same plate, different well",MAD robustize,HCC44,0.02966871652175866,0.1671485132881615,False,p>=0.05,0.7768974819108929
JAK3-1,"same plate, different well",Standardize,A549,0.017125610331163364,0.4221770721675115,False,p>=0.05,0.3745053562995936
JAK3-1,"same plate, different well",Standardize,ES2,0.017206973476066367,0.538719795478962,False,p>=0.05,0.2686370658326853
JAK3-1,"same plate, different well",Standardize,HCC44,0.017294420455454814,0.42840864062668094,False,p>=0.05,0.3681417784129075
JAK3-2,"different plate, different well",MAD robustize,A549,0.019347728410180134,0.38108994602985874,False,p>=0.05,0.4189725086966083
JAK3-2,"different plate, different well",MAD robustize,ES2,0.030653255006588012,0.15345707132361908,False,p>=0.05,0.8140130944197146
JAK3-2,"different plate, different well",MAD robustize,HCC44,0.023153636099613916,0.2709152249312583,False,p>=0.05,0.5671665877396801
JAK3-2,"different plate, different well",Standardize,A549,0.01595304050034045,0.5734384586652719,False,p>=0.05,0.24151318368460079
JAK3-2,"different plate, different well",Standardize,ES2,0.022394759304160544,0.26903910609418696,False,p>=0.05,0.5701845886721857
JAK3-2,"different plate, different well",Standardize,HCC44,0.017000888942862225,0.49858447915430226,False,p>=0.05,0.30226124513139707
JAK3-2,"different plate, same well",MAD robustize,A549,0.15342807549231316,0.002948795192923714,True,p<0.05,2.530355390103978
JAK3-2,"different plate, same well",MAD robustize,ES2,0.0804354087407687,0.024142808512691447,True,p<0.05,1.6172122101866022
JAK3-2,"different plate, same well",MAD robustize,HCC44,0.42662037037037037,5.955478373610792e-05,True,p<0.05,4.225083348089638
JAK3-2,"different plate, same well",Standardize,A549,0.07419941283074065,0.08184211680497633,False,p>=0.05,1.087023146343409
JAK3-2,"different plate, same well",Standardize,ES2,0.05647221046520063,0.07001453397791992,False,p>=0.05,1.1548117975396877
JAK3-2,"different plate, same well",Standardize,HCC44,0.31395413614163614,0.0006469128563232428,True,p<0.05,3.1891542178890977
JAK3-2,"same plate, different well",MAD robustize,A549,0.012369716214063716,0.7263839738995741,False,p>=0.05,0.13883374615514318
JAK3-2,"same plate, different well",MAD robustize,ES2,0.014465516505641466,0.5818857237209993,False,p>=0.05,0.23516229787661805
JAK3-2,"same plate, different well",MAD robustize,HCC44,0.018709979320997227,0.34772583915679733,False,p>=0.05,0.45876303613220504
JAK3-2,"same plate, different well",Standardize,A549,0.012330447936874803,0.738518017407133,False,p>=0.05,0.13163890486788157
JAK3-2,"same plate, different well",Standardize,ES2,0.015551464247862091,0.6032454094759309,False,p>=0.05,0.21950597426270374
JAK3-2,"same plate, different well",Standardize,HCC44,0.01642950414340077,0.49428984365670126,False,p>=0.05,0.3060183130455275
KIF11-1,"different plate, different well",MAD robustize,A549,0.25429018829754124,0.0006887673761352039,True,p<0.05,3.1619274316763533
KIF11-1,"different plate, different well",MAD robustize,ES2,0.6115240968182144,6.459118200569214e-06,True,p<0.05,5.189826767882107
KIF11-1,"different plate, different well",MAD robustize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
KIF11-1,"different plate, different well",Standardize,A549,0.20650337091069848,0.0016380306071424864,True,p<0.05,2.785677987564062
KIF11-1,"different plate, different well",Standardize,ES2,0.2784191908939128,0.0005000329464498154,True,p<0.05,3.3010013796840596
KIF11-1,"different plate, different well",Standardize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
KIF11-1,"different plate, same well",MAD robustize,A549,0.8291666666666666,6.459118200569214e-06,True,p<0.05,5.189826767882107
KIF11-1,"different plate, same well",MAD robustize,ES2,0.6322266277311958,6.459118200569214e-06,True,p<0.05,5.189826767882107
KIF11-1,"different plate, same well",MAD robustize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
KIF11-1,"different plate, same well",Standardize,A549,0.7219742063492064,2.1536825325950484e-07,True,p<0.05,6.666818314270842
KIF11-1,"different plate, same well",Standardize,ES2,0.6293059336559791,5.72759901552632e-07,True,p<0.05,6.242027394233719
KIF11-1,"different plate, same well",Standardize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
KIF11-1,"same plate, different well",MAD robustize,A549,0.3522766196577742,0.00019410220521687066,True,p<0.05,3.711969530515409
KIF11-1,"same plate, different well",MAD robustize,ES2,0.5903993952906996,1.513175650636739e-05,True,p<0.05,4.820110655800642
KIF11-1,"same plate, different well",MAD robustize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
KIF11-1,"same plate, different well",Standardize,A549,0.39122628520007036,9.274991973038196e-05,True,p<0.05,4.032686457569167
KIF11-1,"same plate, different well",Standardize,ES2,0.3219034481692709,0.0001946376261545903,True,p<0.05,3.7107732008006717
KIF11-1,"same plate, different well",Standardize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
KIF11-2,"different plate, different well",MAD robustize,A549,0.303950983227299,0.00032103939870764217,True,p<0.05,3.493441666687492
KIF11-2,"different plate, different well",MAD robustize,ES2,0.7205457779009609,2.1536825325950484e-07,True,p<0.05,6.666818314270842
KIF11-2,"different plate, different well",MAD robustize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
KIF11-2,"different plate, different well",Standardize,A549,0.13636266290489055,0.004566889913305707,True,p<0.05,2.340379457107713
KIF11-2,"different plate, different well",Standardize,ES2,0.6798991548995877,2.1536825325950484e-07,True,p<0.05,6.666818314270842
KIF11-2,"different plate, different well",Standardize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
KIF11-2,"different plate, same well",MAD robustize,A549,0.7652777777777778,2.1536825325950484e-07,True,p<0.05,6.666818314270842
KIF11-2,"different plate, same well",MAD robustize,ES2,0.7118464052287582,2.1536825325950484e-07,True,p<0.05,6.666818314270842
KIF11-2,"different plate, same well",MAD robustize,HCC44,1.0,5.912223338100508e-11,True,p<0.05,10.228249168545469
KIF11-2,"different plate, same well",Standardize,A549,0.5028043752842141,1.513175650636733e-05,True,p<0.05,4.820110655800644
KIF11-2,"different plate, same well",Standardize,ES2,0.6936179694314863,2.1536825325950484e-07,True,p<0.05,6.666818314270842
