Metadata_pert_name,mAP,p_value,corrected_p_value,below_p,p < 0.05,-log10(mAP p-value),Cell type,markers,const,control_barcodes,Metadata_gene_name
ATF4-1,0.8652116402116402,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,ATF4
ATF4-2,0.16758532247334443,0.0316968303169683,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,ATF4
ATP50-1,0.506530301018765,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,ATP50
ATP50-2,0.2076816402610838,0.0282971702829717,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,ATP50
AURKB-2,0.20251502778232652,0.028597140285971403,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,AURKB
BCL2-1,0.09010051590137652,0.09379062093790622,0.1053827201549508,False,False,0.977230595542711,HCC44,p>=0.05,1.0,cutting_control,BCL2
BCL2-2,0.16899412062119087,0.0314968503149685,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,BCL2
BCL2L2-1,0.19510815840923476,0.0292970702929707,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,BCL2L2
BCL2L2-2,0.08185892529137927,0.11118888111188881,0.11828604373605194,False,False,0.9270664936305226,HCC44,p>=0.05,1.0,cutting_control,BCL2L2
BCL2L2-4,0.45735395691319863,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,BCL2L2
BRAF-2,0.1804242417020211,0.029797020297970205,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,BRAF
BRAF1-1,0.13517301092690362,0.043995600439956005,0.05945351410804866,True,False,1.2258224705216514,HCC44,p<0.05,1.0,cutting_control,BRAF1
BRCA1-1,0.18812399253979592,0.029397060293970604,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,BRCA1
BRCA1-2,0.09959244084255924,0.07849215078492151,0.09126994277316455,False,False,1.0396722217751777,HCC44,p>=0.05,1.0,cutting_control,BRCA1
BRD4-1,0.9700000000000001,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,BRD4
BRD4-2,1.0,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,BRD4
CCND1-1,0.14664233849096645,0.0372962703729627,0.05109078133282562,True,False,1.2916574555886309,HCC44,p<0.05,1.0,cutting_control,CCND1
CCND1-2,0.22100382392279025,0.026197380261973803,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,CCND1
CCNE1-1,1.0,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,CCNE1
CCNE1-2,0.37625216827298597,0.0004999500049995,0.001470441191175,True,True,2.832552339983099,HCC44,p<0.05,1.0,cutting_control,CCNE1
CDK2-1,0.8839924085576261,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,CDK2
CDK2-2,1.0,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,CDK2
CDK4-1,0.2684639657745129,0.004399560043995601,0.010464069872082558,True,True,1.9802993690811055,HCC44,p<0.05,1.0,cutting_control,CDK4
CDK4-2,0.17084726806761608,0.031096890310968902,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,CDK4
CDK4-3,0.11356245259343249,0.0643935606439356,0.0804919508049195,False,False,1.0942475469089943,HCC44,p>=0.05,1.0,cutting_control,CDK4
CHEK2-1,0.12234419564462228,0.05679432056794321,0.07401857216875715,False,False,1.1306592967768532,HCC44,p>=0.05,1.0,cutting_control,CHEK2
CHEK2-2,0.16807903736846408,0.031596840315968405,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,CHEK2
COX5B-1,0.17275487485755145,0.030996900309969003,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,COX5B
COX5B-2,0.3560221353968552,0.0006999300069993001,0.0019998000199980006,True,True,2.6990134316128813,HCC44,p<0.05,1.0,cutting_control,COX5B
CSNK1A1-1,0.8908045778697952,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,CSNK1A1
CSNK1A1-2,0.3115272199847328,0.0015998400159984002,0.004102153887175385,True,True,2.386988051647437,HCC44,p<0.05,1.0,cutting_control,CSNK1A1
CTNNB1-1,0.17095124983460455,0.031096890310968902,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,CTNNB1
CTNNB1-2,0.17778364054793716,0.030096990300969902,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,CTNNB1
DOT1L-1,0.24239311639806685,0.0110988901109889,0.024664200246642,True,True,1.607932962265549,HCC44,p<0.05,1.0,cutting_control,DOT1L
DOT1L-2,0.4218151456386751,0.00029997000299970003,0.0009676451709667743,True,True,3.014283866391473,HCC44,p<0.05,1.0,cutting_control,DOT1L
EGFR-1,0.2683308293180835,0.0044995500449955,0.010464069872082558,True,True,1.9802993690811055,HCC44,p<0.05,1.0,cutting_control,EGFR
EGFR-2,0.2038924846930046,0.028497150284971504,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,EGFR
EGLN1-8,0.48416464236808904,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,EGLN1
EGLN1-9,0.8906746031746032,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,EGLN1
ERBB2-1,0.06489140836710652,0.16828317168283172,0.1717175221253385,False,False,0.7651853869935337,HCC44,p>=0.05,1.0,cutting_control,ERBB2
ERBB2-2,0.048068922803337744,0.28997100289971,0.28997100289971,False,False,0.5376454293779066,HCC44,p>=0.05,1.0,cutting_control,ERBB2
ERBB3-1,0.1492337494985124,0.035896410358964105,0.049856125498561256,True,True,1.302281475129812,HCC44,p<0.05,1.0,cutting_control,ERBB3
ERBB3-2,0.09716204615417905,0.0810918908109189,0.09320906989760794,False,False,1.0305418256843253,HCC44,p>=0.05,1.0,cutting_control,ERBB3
EZH2-1,0.4654295647020105,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,EZH2
EZH2-2,0.11428760742342936,0.06419358064193581,0.0804919508049195,False,False,1.0942475469089943,HCC44,p>=0.05,1.0,cutting_control,EZH2
GLS-1,0.20804425125473522,0.0282971702829717,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,GLS
GLS-2,0.10417974389795497,0.0730926907309269,0.08693248322226602,False,False,1.0608179145963297,HCC44,p>=0.05,1.0,cutting_control,GLS
GPX4-1,0.1592487095454338,0.033096690330966905,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,GPX4
GPX4-2,0.23142245467040476,0.0173982601739826,0.037017574838260854,True,True,1.4315920369299804,HCC44,p<0.05,1.0,cutting_control,GPX4
HIF1a-1,0.16076856625963065,0.0327967203279672,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,HIF1a
HIF1a-2,0.17995070921953768,0.029797020297970205,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,HIF1a
ITGAV-1,1.0,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,ITGAV
ITGAV-2,1.0,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,ITGAV
JAK3-1,0.23448136193503158,0.015398460153984602,0.033474913378227396,True,True,1.4752805381219738,HCC44,p<0.05,1.0,cutting_control,JAK3
JAK3-2,0.20708055978731912,0.0282971702829717,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,JAK3
KIF11-1,1.0,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,KIF11
KIF11-2,1.0,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,KIF11
KRAS-1,0.5556309380134928,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,KRAS
KRAS-2A,0.8815323565323565,9.999000099990002e-05,0.0003571071464282143,True,True,3.447201458619082,HCC44,p<0.05,1.0,cutting_control,KRAS
KRAS-2B,0.0687865619189194,0.15158484151584842,0.15956299106931413,False,False,0.7970678312696757,HCC44,p>=0.05,1.0,cutting_control,KRAS
MAPK1-1,0.08940747652074837,0.09499050094990501,0.10554500105545,False,False,0.9765623314273398,HCC44,p>=0.05,1.0,cutting_control,MAPK1
MAPK1-2,0.21587148256670632,0.027997200279972004,0.04728098618709558,True,True,1.3253134735154006,HCC44,p<0.05,1.0,cutting_control,MAPK1
MCL1-2,0.06825815257557198,0.1533846615338466,0.15977568909775688,False,False,0.796489300703469,HCC44,p>=0.05,1.0,cutting_control,MCL1
